No;DateTime;Rad;T;Dep;AirT;WindSpeed;TimeSampl;Date;PO4;NO3;NH4;DOC;DIC;Cph;DW;DO
12707;11.19.2013 17:00;-0,418907;5,19;1,179;5,2;1,6;;;;;;;;;;
12708;11.19.2013 17:30;-0,189912;5,2;1,181;4,9;2,1;;;;;;;;;;
12709;11.19.2013 18:00;0,026055;5,2;1,181;4,9;3,3;;;;;;;;;;
12710;11.19.2013 18:30;-0,560183;5,21;1,183;5;1;;;;;;;;;;
12711;11.19.2013 19:00;-0,94985;5,21;1,185;4,9;1,2;;;;;;;;;;
12712;11.19.2013 19:30;-0,422381;5,21;1,185;4,6;0,7;;;;;;;;;;
12713;11.19.2013 20:00;-0,155461;5,22;1,186;4,6;1,4;;;;;;;;;;
12714;11.19.2013 20:30;-1,53203;5,22;1,184;4,5;2,3;;;;;;;;;;
12715;11.19.2013 21:00;0,068322;5,22;1,181;4,2;1,6;;;;;;;;;;
12716;11.19.2013 21:30;0,0483465;5,22;1,184;4,4;1,2;;;;;;;;;;
12717;11.19.2013 22:00;-0,0987195;5,21;1,18;4,5;1,6;;;;;;;;;;
12718;11.19.2013 22:30;-0,223494;5,21;1,179;4,5;1;;;;;;;;;;
12719;11.19.2013 23:00;-0,151119;5,17;1,176;4,6;2,6;;;;;;;;;;
12720;11.19.2013 23:30;-0,278499;5,15;1,178;4,6;1,6;;;;;;;;;;
12721;11.20.2013 00:00;-0,211335;5,12;1,176;4,6;1,1;;;;;;;;;;
12722;11.20.2013 00:30;-0,27821;5,1;1,174;4,6;1,7;;;;;;;;;;
12723;11.20.2013 01:00;-0,904688;5,08;1,172;4,4;0,9;;;;;;;;;;
12724;11.20.2013 01:30;-0,668166;5,07;1,176;4,1;1,1;;;;;;;;;;
12725;11.20.2013 02:00;-0,389667;5,06;1,175;4,2;1,7;;;;;;;;;;
12726;11.20.2013 02:30;-0,177174;5,05;1,175;4,4;1,3;;;;;;;;;;
12727;11.20.2013 03:00;-0,322503;5,04;1,174;4,5;0,9;;;;;;;;;;
12728;11.20.2013 03:30;-0,211624;5,03;1,175;4,5;1,6;;;;;;;;;;
12729;11.20.2013 04:00;-0,097272;5,02;1,173;4,5;2,9;;;;;;;;;;
12730;11.20.2013 04:30;-0,164146;5,01;1,173;4,4;1,4;;;;;;;;;;
12731;11.20.2013 05:00;-0,219151;5,01;1,174;4,4;0,7;;;;;;;;;;
12732;11.20.2013 05:30;-0,0275025;5,02;1,175;4,5;0,4;;;;;;;;;;
12733;11.20.2013 06:00;-0,005211;5,03;1,172;4,5;1,7;;;;;;;;;;
12734;11.20.2013 06:30;0,129696;5,04;1,173;4,6;0,4;;;;;;;;;;
12735;11.20.2013 07:00;0,200623;5,06;1,171;4,8;1;;;;;;;;;;
12736;11.20.2013 07:30;0,419775;5,06;1,17;5;0,1;;;;;;;;;;
12737;11.20.2013 08:00;1,693;5,07;1,166;5,1;0,5;;;;;;;;;;
12738;11.20.2013 08:30;4,39374;5,07;1,163;5,2;0,3;;;;;;;;;;
12739;11.20.2013 09:00;5,50716;5,07;1,16;5,3;0,7;;;;;;;;;;
12740;11.20.2013 09:30;8,97247;5,06;1,157;5,3;0;;;;;;;;;;
12741;11.20.2013 10:00;14,8872;5,06;1,154;5,2;0,2;;;;;;;;;;
12742;11.20.2013 10:30;26,9849;5,06;1,15;4,9;0,5;;;;;;;;;;
12743;11.20.2013 11:00;36,1337;5,07;1,147;5,1;0,5;;;;;;;;;;
12744;11.20.2013 11:30;55,6995;5,08;1,145;5,1;0,2;;;;;;;;;;
12745;11.20.2013 12:00;50,8084;5,08;1,142;5,2;0,1;;;;;;;;;;
12746;11.20.2013 12:30;28,7838;5,09;1,136;5,2;0,4;;;;;;;;;;
12747;11.20.2013 13:00;24,7334;5,11;1,132;5,1;0,2;;;;;;;;;;
12748;11.20.2013 13:30;22,6192;5,12;1,127;4,9;0,1;;;;;;;;;;
12749;11.20.2013 14:00;17,3937;5,14;1,123;4,8;0,6;;;;;;;;;;
12750;11.20.2013 14:30;8,44414;5,15;1,116;4,5;0,5;;;;;;;;;;
12751;11.20.2013 15:00;3,35733;5,16;1,109;4,3;0,3;;;;;;;;;;
12752;11.20.2013 15:30;2,86952;5,17;1,104;4,1;0,2;;;;;;;;;;
12753;11.20.2013 16:00;0,517626;5,17;1,099;4,1;0,2;;;;;;;;;;
12754;11.20.2013 16:30;0,0118695;5,18;1,095;4;0,3;;;;;;;;;;
12755;11.20.2013 17:00;-0,0940875;5,18;1,092;4;0,2;;;;;;;;;;
12756;11.20.2013 17:30;-0,068322;5,18;1,088;3,8;0,4;;;;;;;;;;
12757;11.20.2013 18:00;-0,103641;5,18;1,083;3,7;0,6;;;;;;;;;;
12758;11.20.2013 18:30;0,0419775;5,17;1,081;3,7;0,5;;;;;;;;;;
12759;11.20.2013 19:00;-0,125643;5,17;1,079;3,7;0,4;;;;;;;;;;
12760;11.20.2013 19:30;-0,123616;5,17;1,074;3,6;0,7;;;;;;;;;;
12761;11.20.2013 20:00;-0,065427;5,17;1,068;3,5;0,5;;;;;;;;;;
12762;11.20.2013 20:30;-1,59775;5,16;1,062;3,2;0,9;;;;;;;;;;
12763;11.20.2013 21:00;0,0269235;5,16;1,058;3,4;0,8;;;;;;;;;;
12764;11.20.2013 21:30;0,076428;5,15;1,053;3,5;1,9;;;;;;;;;;
12765;11.20.2013 22:00;0,195992;5,16;1,049;3,5;1,3;;;;;;;;;;
12766;11.20.2013 22:30;0,509809;5,16;1,042;3,3;2,2;;;;;;;;;;
12767;11.20.2013 23:00;0,49244;5,16;1,038;3,3;1,9;;;;;;;;;;
12768;11.20.2013 23:30;-0,079323;5,16;1,033;3,2;0,3;;;;;;;;;;
12769;11.21.2013 00:00;-0,420354;5,16;1,03;3;1,2;;;;;;;;;;
12770;11.21.2013 00:30;-0,336399;5,17;1,028;2,8;0,8;;;;;;;;;;
12771;11.21.2013 01:00;-0,124485;5,17;1,025;2,7;0,7;;;;;;;;;;
12772;11.21.2013 01:30;-3,146;5,17;1,022;2,7;0,2;;;;;;;;;;
12773;11.21.2013 02:00;-3,06754;5,17;1,021;1,2;0,6;;;;;;;;;;
12774;11.21.2013 02:30;-3,10112;5,16;1,019;1,3;0,3;;;;;;;;;;
12775;11.21.2013 03:00;-1,58907;5,16;1,018;0,9;1,1;;;;;;;;;;
12776;11.21.2013 03:30;-1,43245;5,16;1,016;1;2;;;;;;;;;;
12777;11.21.2013 04:00;-3,39468;5,16;1,016;0,1;0,9;;;;;;;;;;
12778;11.21.2013 04:30;-5,84558;5,16;1,015;0;0,7;;;;;;;;;;
12779;11.21.2013 05:00;-2,54123;5,16;1,012;0;0,6;;;;;;;;;;
12780;11.21.2013 05:30;-3,60341;5,16;1,01;-0,1;2,5;;;;;;;;;;
12781;11.21.2013 06:00;-2,54847;5,15;1,01;0;1,8;;;;;;;;;;
12782;11.21.2013 06:30;-3,15179;5,15;1,009;-0,3;1,4;;;;;;;;;;
12783;11.21.2013 07:00;-3,0881;5,15;1,009;-0,7;3,9;;;;;;;;;;
12784;11.21.2013 07:30;0,558156;5,13;1,007;-1;2,4;;;;;;;;;;
12785;11.21.2013 08:00;7,90509;5,12;1,004;-0,4;1,8;;;;;;;;;;
12786;11.21.2013 08:30;30,5541;5,13;1,002;-0,6;4,3;;;;;;;;;;
12787;11.21.2013 09:00;89,754;5,12;1,001;-0,2;2;;;;;;;;;;
12788;11.21.2013 09:30;128,189;5,11;0,999;1,1;2,3;;;;;;;;;;
12789;11.21.2013 10:00;160,715;5,11;1;2,5;3,1;;;;;;;;;;
12790;11.21.2013 10:30;189,91;5,11;1;3,3;3,4;;;;;;;;;;
12791;11.21.2013 11:00;112,048;5,12;0,998;3,4;2,6;;;;;;;;;;
12792;11.21.2013 11:30;69,0544;5,16;0,997;2,7;3,9;;;;;;;;;;
12793;11.21.2013 12:00;91,2322;5,2;0,997;2,6;2;;;;;;;;;;
12794;11.21.2013 12:30;128,364;5,24;0,996;3,1;2,6;;;;;;;;;;
12795;11.21.2013 13:00;73,9452;5,29;0,995;3,3;3;;;;;;;;;;
12796;11.21.2013 13:30;74,7813;5,32;0,994;2,9;3,3;;;;;;;;;;
12797;11.21.2013 14:00;69,5278;5,34;0,996;3,3;3,8;;;;;;;;;;
12798;11.21.2013 14:30;32,2208;5,36;0,996;3,1;3,5;;;;;;;;;;
12799;11.21.2013 15:00;21,3532;5,37;0,994;3;2,5;;;;;;;;;;
12800;11.21.2013 15:30;7,66914;5,37;0,994;3;1,3;;;;;;;;;;
12801;11.21.2013 16:00;0,932769;5,34;0,993;2,9;1,3;;;;;;;;;;
12802;11.21.2013 16:30;-0,0952455;5,33;0,994;2,7;0,3;;;;;;;;;;
12803;11.21.2013 17:00;-0,0286605;5,32;0,995;2,6;1,1;;;;;;;;;;
12804;11.21.2013 17:30;-0,012738;5,31;0,999;2,6;1;;;;;;;;;;
12805;11.21.2013 18:00;-0,0784545;5,31;1;2,6;0,5;;;;;;;;;;
12806;11.21.2013 18:30;-0,203229;5,3;1,004;2,5;0,9;;;;;;;;;;
12807;11.21.2013 19:00;-2,78788;5,29;1,003;1,8;0,9;;;;;;;;;;
12808;11.21.2013 19:30;-2,46133;5,28;1,004;1;0,2;;;;;;;;;;
12809;11.21.2013 20:00;-2,19325;5,27;1,004;1,1;0,8;;;;;;;;;;
12810;11.21.2013 20:30;-2,18601;5,27;1,005;0,9;0,2;;;;;;;;;;
12811;11.21.2013 21:00;-1,47066;5,26;1,003;1,3;0,5;;;;;;;;;;
12812;11.21.2013 21:30;-1,13166;5,24;1,001;1,3;0,5;;;;;;;;;;
12813;11.21.2013 22:00;-0,551787;5,23;0,998;1,6;1,1;;;;;;;;;;
12814;11.21.2013 22:30;0,170515;5,21;0,996;1,8;0,9;;;;;;;;;;
12815;11.21.2013 23:00;0,112036;5,2;0,993;1,9;0,6;;;;;;;;;;
12816;11.21.2013 23:30;0,060216;5,18;0,996;1,9;0,2;;;;;;;;;;
12817;11.22.2013 00:00;-0,0234495;5,18;0,994;1,9;0,9;;;;;;;;;;
12818;11.22.2013 00:30;0,163278;5,17;0,994;2,1;0,2;;;;;;;;;;
12819;11.22.2013 01:00;0,258234;5,13;0,994;2,3;0,1;;;;;;;;;;
12820;11.22.2013 01:30;0,11551;5,11;0,995;2,4;0,4;;;;;;;;;;
12821;11.22.2013 02:00;0,119563;5,08;0,997;2,4;0,3;;;;;;;;;;
12822;11.22.2013 02:30;-0,013896;5,07;0,998;2,5;0,3;;;;;;;;;;
12823;11.22.2013 03:00;0,080481;5,05;1;2,6;1,5;;;;;;;;;;
12824;11.22.2013 03:30;0,048057;5,02;1,002;2,7;1,5;;;;;;;;;;
12825;11.22.2013 04:00;0,06948;5;1,002;2,7;0,6;;;;;;;;;;
12826;11.22.2013 04:30;0,071217;4,98;1,004;2,8;0,6;;;;;;;;;;
12827;11.22.2013 05:00;-0,0738225;4,97;1,002;2,9;1,5;;;;;;;;;;
12828;11.22.2013 05:30;0,0460305;4,96;1,001;3,1;0,6;;;;;;;;;;
12829;11.22.2013 06:00;-0,53268;4,91;0,998;3;1,8;;;;;;;;;;
12830;11.22.2013 06:30;-0,816969;4,91;1;3;1,2;;;;;;;;;;
12831;11.22.2013 07:00;-0,641532;4,89;0,999;2,9;0,8;;;;;;;;;;
12832;11.22.2013 07:30;-0,148803;4,9;0,996;3;0,6;;;;;;;;;;
12833;11.22.2013 08:00;3,78666;4,84;0,995;3;1;;;;;;;;;;
12834;11.22.2013 08:30;12,0128;4,8;0,993;3,1;0,8;;;;;;;;;;
12835;11.22.2013 09:00;15,9205;4,73;0,994;3,3;0,8;;;;;;;;;;
12836;11.22.2013 09:30;22,262;4,71;0,993;3,5;0,5;;;;;;;;;;
12837;11.22.2013 10:00;30,8077;4,66;0,995;3,7;0,9;;;;;;;;;;
12838;11.22.2013 10:30;32,1779;4,64;0,988;3,7;1,2;;;;;;;;;;
12839;11.22.2013 11:00;38,058;4,55;0,983;3,9;0,9;;;;;;;;;;
12840;11.22.2013 11:30;65,7177;4,55;0,983;4,4;0,6;;;;;;;;;;
12841;11.22.2013 12:00;31,658;4,53;0,983;4,4;0,9;;;;;;;;;;
12842;11.22.2013 12:30;28,4636;4,55;0,981;4,5;0,4;;;;;;;;;;
12843;11.22.2013 13:00;27,1812;4,53;0,979;4,9;0,6;;;;;;;;;;
12844;11.22.2013 13:30;19,6854;4,59;0,976;5;1;;;;;;;;;;
12845;11.22.2013 14:00;19,5413;4,59;0,972;5;0,9;;;;;;;;;;
12846;11.22.2013 14:30;13,0252;4,62;0,966;5,1;0,5;;;;;;;;;;
12847;11.22.2013 15:00;10,9741;4,64;0,963;5,1;1,1;;;;;;;;;;
12848;11.22.2013 15:30;3,06117;4,66;0,959;5,2;0,8;;;;;;;;;;
12849;11.22.2013 16:00;1,38699;4,67;0,956;5,2;0,7;;;;;;;;;;
12850;11.22.2013 16:30;-0,219441;4,68;0,958;5,1;1;;;;;;;;;;
12851;11.22.2013 17:00;0,0442935;4,7;0,961;5,2;1,7;;;;;;;;;;
12852;11.22.2013 17:30;0,156619;4,7;0,962;5,2;1,3;;;;;;;;;;
12853;11.22.2013 18:00;0,346531;4,71;0,961;5,5;1,2;;;;;;;;;;
12854;11.22.2013 18:30;0,0489255;4,73;0,959;5,5;1,2;;;;;;;;;;
12855;11.22.2013 19:00;-0,066006;4,73;0,958;5,6;1,1;;;;;;;;;;
12856;11.22.2013 19:30;0,0801915;4,74;0,958;5,7;1;;;;;;;;;;
12857;11.22.2013 20:00;-0,120721;4,75;0,958;5,8;0,9;;;;;;;;;;
12858;11.22.2013 20:30;0,236232;4,76;0,954;5,9;1,6;;;;;;;;;;
12859;11.22.2013 21:00;0,228126;4,78;0,95;5,9;0,7;;;;;;;;;;
12860;11.22.2013 21:30;0,0761385;4,78;0,946;6;1,4;;;;;;;;;;
12861;11.22.2013 22:00;0,072954;4,79;0,943;5,9;1,3;;;;;;;;;;
12862;11.22.2013 22:30;-0,256786;4,79;0,94;5,8;0,6;;;;;;;;;;
12863;11.22.2013 23:00;-0,26026;4,8;0,94;5,8;1,4;;;;;;;;;;
12864;11.22.2013 23:30;0,085692;4,8;0,94;5,9;0,3;;;;;;;;;;
12865;11.23.2013 00:00;0,043425;4,81;0,939;5,9;1,5;;;;;;;;;;
12866;11.23.2013 00:30;0,154303;4,81;0,939;6;0,7;;;;;;;;;;
12867;11.23.2013 01:00;0,272419;4,81;0,941;6;1;;;;;;;;;;
12868;11.23.2013 01:30;-0,284579;4,82;0,942;5,9;0,6;;;;;;;;;;
12869;11.23.2013 02:00;0,054426;4,82;0,944;5,9;1,1;;;;;;;;;;
12870;11.23.2013 02:30;0,0402405;4,82;0,946;6,1;1,3;;;;;;;;;;
12871;11.23.2013 03:00;0,1158;4,82;0,949;6,2;1,3;;;;;;;;;;
12872;11.23.2013 03:30;0,209887;4,83;0,951;6,2;1,7;;;;;;;;;;
12873;11.23.2013 04:00;0,211335;4,84;0,952;6,1;1,1;;;;;;;;;;
12874;11.23.2013 04:30;0,31874;4,84;0,955;6,4;0,7;;;;;;;;;;
12875;11.23.2013 05:00;0,139829;4,84;0,958;6,5;0,6;;;;;;;;;;
12876;11.23.2013 05:30;0,130564;4,84;0,959;6,6;1;;;;;;;;;;
12877;11.23.2013 06:00;-0,045162;4,85;0,962;6,5;0,6;;;;;;;;;;
12878;11.23.2013 06:30;0,084534;4,85;0,964;6,5;0,5;;;;;;;;;;
12879;11.23.2013 07:00;-0,130854;4,86;0,967;6,4;1,2;;;;;;;;;;
12880;11.23.2013 07:30;0,247233;4,86;0,972;6,4;0,8;;;;;;;;;;
12881;11.23.2013 08:00;2,32295;4,87;0,976;6,4;0,9;;;;;;;;;;
12882;11.23.2013 08:30;6,47467;4,87;0,978;6,4;0,9;;;;;;;;;;
12883;11.23.2013 09:00;9,94809;4,87;0,977;6,4;0,5;;;;;;;;;;
12884;11.23.2013 09:30;19,0364;4,88;0,98;6,6;1,2;;;;;;;;;;
12885;11.23.2013 10:00;44,8569;4,88;0,979;6,7;0,8;;;;;;;;;;
12886;11.23.2013 10:30;36,6944;4,89;0,981;6,8;1,6;;;;;;;;;;
12887;11.23.2013 11:00;33,5522;4,89;0,982;6,8;1,2;;;;;;;;;;
12888;11.23.2013 11:30;36,644;4,9;0,988;6,9;1,3;;;;;;;;;;
12889;11.23.2013 12:00;42,1486;4,9;0,99;6,9;1,1;;;;;;;;;;
12890;11.23.2013 12:30;61,858;4,91;0,989;7;1,6;;;;;;;;;;
12891;11.23.2013 13:00;57,2208;4,93;0,986;7,2;0,5;;;;;;;;;;
12892;11.23.2013 13:30;46,2789;4,93;0,988;7,1;0,6;;;;;;;;;;
12893;11.23.2013 14:00;34,5941;4,94;0,99;7;0,5;;;;;;;;;;
12894;11.23.2013 14:30;29,3278;4,95;0,99;6,8;0,4;;;;;;;;;;
12895;11.23.2013 15:00;24,9728;4,96;0,991;6,6;0,3;;;;;;;;;;
12896;11.23.2013 15:30;6,95205;4,97;0,992;6,1;0,7;;;;;;;;;;
12897;11.23.2013 16:00;0,216835;4,98;0,996;5,4;0,4;;;;;;;;;;
12898;11.23.2013 16:30;-1,99176;4,99;0,999;5;0,5;;;;;;;;;;
12899;11.23.2013 17:00;-3,67404;5;1,001;3,8;0,7;;;;;;;;;;
12900;11.23.2013 17:30;-2,90426;5,01;1,003;3,2;0,6;;;;;;;;;;
12901;11.23.2013 18:00;-2,9694;5,01;1,005;2,3;1,8;;;;;;;;;;
12902;11.23.2013 18:30;-2,66572;5,02;1,009;1,5;0,5;;;;;;;;;;
12903;11.23.2013 19:00;-3,42971;5,03;1,01;0,9;0,9;;;;;;;;;;
12904;11.23.2013 19:30;-2,52676;5,02;1,011;0,3;0,6;;;;;;;;;;
12905;11.23.2013 20:00;-2,82899;4,73;1,01;0,1;0,5;;;;;;;;;;
12906;11.23.2013 20:30;-2,67845;4,7;1,012;0,4;1,2;;;;;;;;;;
12907;11.23.2013 21:00;-2,36898;4,75;1,012;0,1;0,5;;;;;;;;;;
12908;11.23.2013 21:30;-2,59102;4,77;1,016;0,6;0,4;;;;;;;;;;
12909;11.23.2013 22:00;-2,34669;4,79;1,014;0,4;0,4;;;;;;;;;;
12910;11.23.2013 22:30;-2,50939;4,77;1,014;-0,2;0,6;;;;;;;;;;
12911;11.23.2013 23:00;-3,18421;4,79;1,014;-0,4;1;;;;;;;;;;
12912;11.23.2013 23:30;-3,11907;4,57;1,012;-0,9;1;;;;;;;;;;
12913;11.24.2013 00:00;-2,8701;4,25;1,013;-0,8;0,9;;;;;;;;;;
12914;11.24.2013 00:30;-3,13702;3,97;1,02;-0,9;1,5;;;;;;;;;;
12915;11.24.2013 01:00;-2,85563;4,04;1,024;-1,1;1,2;;;;;;;;;;
12916;11.24.2013 01:30;-2,93929;4,07;1,027;-1;0,8;;;;;;;;;;
12917;11.24.2013 02:00;-0,553524;4,13;1,03;-1,6;1,5;;;;;;;;;;
12918;11.24.2013 02:30;1,10618;4,09;1,029;0;1,4;;;;;;;;;;
12919;11.24.2013 03:00;0,31874;4,11;1,032;0,6;1,9;;;;;;;;;;
12920;11.24.2013 03:30;0,632847;4,11;1,035;1,3;2;;;;;;;;;;
12921;11.24.2013 04:00;0,501704;4,12;1,037;1,6;0,7;;;;;;;;;;
12922;11.24.2013 04:30;0,329161;4,14;1,039;2;0,6;;;;;;;;;;
12923;11.24.2013 05:00;-0,0292395;4,14;1,039;2,6;0,9;;;;;;;;;;
12924;11.24.2013 05:30;0,056742;4,19;1,041;2,8;0,4;;;;;;;;;;
12925;11.24.2013 06:00;-0,126222;4,17;1,039;3,1;1,5;;;;;;;;;;
12926;11.24.2013 06:30;-0,206703;4,18;1,039;3,2;1;;;;;;;;;;
12927;11.24.2013 07:00;-0,113773;4,28;1,042;3,3;1;;;;;;;;;;
12928;11.24.2013 07:30;0,361875;4,29;1,044;3,4;0,8;;;;;;;;;;
12929;11.24.2013 08:00;2,59537;4,28;1,046;3,4;0,8;;;;;;;;;;
12930;11.24.2013 08:30;8,04434;4,28;1,048;3,2;1;;;;;;;;;;
12931;11.24.2013 09:00;12,1356;4,28;1,048;3,3;1,2;;;;;;;;;;
12932;11.24.2013 09:30;17,2148;4,29;1,051;3,5;0,7;;;;;;;;;;
12933;11.24.2013 10:00;33,9731;4,3;1,052;4,1;0,5;;;;;;;;;;
12934;11.24.2013 10:30;32,0653;4,3;1,051;4,3;0,4;;;;;;;;;;
12935;11.24.2013 11:00;19,1666;4,31;1,053;4,4;0,3;;;;;;;;;;
12936;11.24.2013 11:30;36,2613;4,32;1,052;4,8;0,5;;;;;;;;;;
12937;11.24.2013 12:00;57,3549;4,35;1,053;5,2;0,6;;;;;;;;;;
12938;11.24.2013 12:30;34,7846;4,39;1,053;5,6;0,4;;;;;;;;;;
12939;11.24.2013 13:00;46,1874;4,47;1,055;5,6;0,1;;;;;;;;;;
12940;11.24.2013 13:30;50,7899;4,61;1,056;5,5;0,7;;;;;;;;;;
12941;11.24.2013 14:00;26,8665;4,88;1,057;3,6;1,3;;;;;;;;;;
12942;11.24.2013 14:30;35,0761;4,89;1,058;3,7;0,4;;;;;;;;;;
12943;11.24.2013 15:00;26,6832;4,75;1,058;3,6;0,6;;;;;;;;;;
12944;11.24.2013 15:30;11,767;4,82;1,06;3,3;0,2;;;;;;;;;;
12945;11.24.2013 16:00;-0,259102;4,83;1,062;2,5;0,3;;;;;;;;;;
12946;11.24.2013 16:30;-2,98185;4,66;1,062;1,6;0,2;;;;;;;;;;
12947;11.24.2013 17:00;-3,64249;4,51;1,066;0,7;0,2;;;;;;;;;;
12948;11.24.2013 17:30;-3,70734;4,52;1,069;0,5;0,3;;;;;;;;;;
12949;11.24.2013 18:00;-2,96332;4,52;1,069;0,8;0,4;;;;;;;;;;
12950;11.24.2013 18:30;-2,85129;4,51;1,07;0,7;1,5;;;;;;;;;;
12951;11.24.2013 19:00;-2,6359;4,5;1,072;0,6;0,2;;;;;;;;;;
12952;11.24.2013 19:30;-2,92974;4,49;1,076;0,3;0,1;;;;;;;;;;
12953;11.24.2013 20:00;-3,20476;4,49;1,076;0,1;0,4;;;;;;;;;;
12954;11.24.2013 20:30;-3,45345;4,5;1,077;0;1,1;;;;;;;;;;
12955;11.24.2013 21:00;-3,41089;4,5;1,077;-0,3;1,6;;;;;;;;;;
12956;11.24.2013 21:30;-3,50816;4,51;1,076;-0,3;2,1;;;;;;;;;;
12957;11.24.2013 22:00;-3,21634;4,52;1,075;-0,2;1,3;;;;;;;;;;
12958;11.24.2013 22:30;-3,37818;4,54;1,076;-0,4;1,8;;;;;;;;;;
12959;11.24.2013 23:00;-3,23053;4,55;1,076;-0,3;1,5;;;;;;;;;;
12960;11.24.2013 23:30;-3,34286;4,55;1,077;-0,6;1,2;;;;;;;;;;
12961;11.25.2013 00:00;-3,09475;4,56;1,079;-0,9;1,8;;;;;;;;;;
12962;11.25.2013 00:30;-2,78846;4,56;1,079;-0,4;1;;;;;;;;;;
12963;11.25.2013 01:00;-3,08202;4,57;1,078;-0,3;0,5;;;;;;;;;;
12964;11.25.2013 01:30;-2,65935;4,57;1,079;0,1;0,3;;;;;;;;;;
12965;11.25.2013 02:00;-2,91411;4,57;1,082;0;1,3;;;;;;;;;;
12966;11.25.2013 02:30;-2,45872;4,57;1,085;0;1,2;;;;;;;;;;
12967;11.25.2013 03:00;-2,84115;4,57;1,084;0;3,2;;;;;;;;;;
12968;11.25.2013 03:30;-2,98851;4,57;1,085;0;3;;;;;;;;;;
12969;11.25.2013 04:00;-2,91584;4,56;1,086;0;3;;;;;;;;;;
12970;11.25.2013 04:30;-3,17553;4,56;1,088;0;3,4;;;;;;;;;;
12971;11.25.2013 05:00;-2,85939;4,56;1,088;-0,2;3,6;;;;;;;;;;
12972;11.25.2013 05:30;-3,04815;4,56;1,087;-0,5;3,8;;;;;;;;;;
12973;11.25.2013 06:00;-2,81568;4,56;1,089;0;4,8;;;;;;;;;;
12974;11.25.2013 06:30;-2,95203;4,56;1,091;0,1;3;;;;;;;;;;
12975;11.25.2013 07:00;-3,00154;4,55;1,092;-0,2;3;;;;;;;;;;
12976;11.25.2013 07:30;-2,03576;4,47;1,094;0;2,7;;;;;;;;;;
12977;11.25.2013 08:00;6,30849;4,39;1,094;-0,1;2;;;;;;;;;;
12978;11.25.2013 08:30;31,6759;4,38;1,097;0;2,4;;;;;;;;;;
12979;11.25.2013 09:00;82,5608;4,41;1,099;0,6;1,1;;;;;;;;;;
12980;11.25.2013 09:30;121,662;4,42;1,1;1,3;2,4;;;;;;;;;;
12981;11.25.2013 10:00;153,302;4,41;1,101;2;2;;;;;;;;;;
12982;11.25.2013 10:30;65,6638;4,38;1,1;2,1;2,3;;;;;;;;;;
12983;11.25.2013 11:00;211,134;4,36;1,099;2,6;1,5;;;;;;;;;;
12984;11.25.2013 11:30;217,75;4,4;1,098;3,1;0,9;;;;;;;;;;
12985;11.25.2013 12:00;219,09;4,43;1,097;3,6;1,1;;;;;;;;;;
12986;11.25.2013 12:30;211,026;4,47;1,096;3,9;1,8;;;;;;;;;;
12987;11.25.2013 13:00;192,09;4,49;1,097;4;1,2;;;;;;;;;;
12988;11.25.2013 13:30;172,944;4,46;1,098;4;3,1;;;;;;;;;;
12989;11.25.2013 14:00;137,88;4,42;1,099;3,9;2,1;;;;;;;;;;
12990;11.25.2013 14:30;101,755;4,44;1,102;3,5;1,8;;;;;;;;;;
12991;11.25.2013 15:00;59,4963;4,4;1,106;2,8;1,6;;;;;;;;;;
12992;11.25.2013 15:30;10,4035;4,36;1,107;2,2;1,8;;;;;;;;;;
12993;11.25.2013 16:00;-1,08563;4,35;1,109;1;1,1;;;;;;;;;;
12994;11.25.2013 16:30;-3,11878;4,39;1,111;0,8;2,2;;;;;;;;;;
12995;11.25.2013 17:00;-0,975615;4,37;1,114;0,9;1,9;;;;;;;;;;
12996;11.25.2013 17:30;-2,96998;4,39;1,115;0,7;2,2;;;;;;;;;;
12997;11.25.2013 18:00;-3,35965;4,33;1,116;0;1,1;;;;;;;;;;
12998;11.25.2013 18:30;-2,96187;4,3;1,12;-1;1,7;;;;;;;;;;
12999;11.25.2013 19:00;0,217993;4,31;1,123;-0,3;2,7;;;;;;;;;;
13000;11.25.2013 19:30;-0,526022;4,32;1,125;0,1;1,6;;;;;;;;;;
13001;11.25.2013 20:00;-1,37831;4,34;1,127;0,4;2,3;;;;;;;;;;
13002;11.25.2013 20:30;-3,05973;4,34;1,129;0,4;2,4;;;;;;;;;;
13003;11.25.2013 21:00;-3,03251;4,34;1,132;0,2;2,7;;;;;;;;;;
13004;11.25.2013 21:30;-3,25948;4,34;1,132;-0,2;1,4;;;;;;;;;;
13005;11.25.2013 22:00;-2,48623;4,36;1,134;-0,4;1,8;;;;;;;;;;
13006;11.25.2013 22:30;-2,39764;4,38;1,138;-0,7;2,3;;;;;;;;;;
13007;11.25.2013 23:00;-2,63532;4,41;1,14;-0,7;2,6;;;;;;;;;;
13008;11.25.2013 23:30;-2,03895;4,42;1,14;-0,5;3,3;;;;;;;;;;
13009;11.26.2013 00:00;-2,61795;4,44;1,142;-0,9;2,9;;;;;;;;;;
13010;11.26.2013 00:30;-3,31217;4,45;1,143;-1,3;2,8;;;;;;;;;;
13011;11.26.2013 01:00;-2,98185;4,47;1,145;-1,9;2,4;;;;;;;;;;
13012;11.26.2013 01:30;-2,22018;4,47;1,145;-1,1;2,6;;;;;;;;;;
13013;11.26.2013 02:00;-3,42507;4,47;1,146;-2,2;3,5;;;;;;;;;;
13014;11.26.2013 02:30;-2,83189;4,46;1,147;-1,4;3,2;;;;;;;;;;
